ID	oID	Gal	RA	DEC	U	B	V	R	I	J	H	K	3.6	4.5	5.8	8.0	W1	W2	W3	W4	F_U_Jy	F_B_Jy	F_V_Jy	F_R_Jy	F_I_Jy	F_J_Jy	F_H_Jy	F_K_Jy	F_3.6_Jy	F_4.5_Jy	F_5.8_Jy	F_8.0_Jy	F_W1_Jy	F_W2_Jy	F_W3_Jy	F_W4_Jy	F_0.36_um	lam_F_0.36_um	F_0.44_um	lam_F_0.44_um	F_0.55_um	lam_F_0.55_um	F_0.71_um	lam_F_0.71_um	F_0.97_um	lam_F_0.97_um	F_1.24_um	lam_F_1.24_um	F_1.66_um	lam_F_1.66_um	F_2.16_um	lam_F_2.16_um	F_3.55_um	lam_F_3.55_um	F_4.44_um	lam_F_4.44_um	F_5.73_um	lam_F_5.73_um	F_7.87_um	lam_F_7.87_um	F_3.35_um	lam_F_3.35_um	F_4.60_um	lam_F_4.60_um	F_11.56_um	lam_F_11.56_um	F_22.09_um	lam_F_22.09_um	2MASS_ID	WISE_ID
J004532.62+413227.8	J004532.62+413227.8	M31	11.3859166667	41.5410555556	16.78	16.64	15.79	15.28	99.99	14.034	13.565	13.488	99.99	99.99	99.99	99.99	13.404	13.488	12.906	8.992	0.000353823495485	0.000911905954737	0.00182644533051	0.00227245360077	99.99	0.00388050562281	0.00383972354299	0.0026836783037	99.99	99.99	99.99	99.99	0.00134622229363	0.000691496992287	0.000217922921455	0.00211622624826	8.19035869179e-12	2.94852912904e-12	1.4130774092e-11	6.21754060048e-12	1.811350741e-11	9.96242907552e-12	1.35238262295e-11	9.60191662296e-12	99.99	99.99	7.63265542357e-12	9.42632944811e-12	4.17022197495e-12	6.93090892237e-12	1.72721509626e-12	3.72905739282e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	3.59314341376e-13	1.2046372609e-12	9.79190838174e-14	4.50701958995e-13	4.89157133185e-15	5.65504778532e-14	1.30124408124e-14	2.87422696396e-13	00453262+4132275	J004532.62+413227.4
J004535.23+413600.5	J004535.23+413600.5	M31	11.3967916667	41.6001388889	17.24	16.82	15.88	15.36	99.99	14.13	13.631	13.578	99.99	99.99	99.99	99.99	13.458	13.528	12.899	9.273	0.00023162565938	0.000772591723971	0.0016811508223	0.00211103301063	99.99	0.00355212562794	0.00361326618448	0.00247019054536	99.99	99.99	99.99	99.99	0.00128090457923	0.000666484870915	0.00021933246139	0.00163366158465	5.36170507823e-12	1.93021382816e-12	1.19719791938e-11	5.26767084526e-12	1.66725701385e-11	9.16991357619e-12	1.25631799879e-11	8.91985779139e-12	99.99	99.99	6.98675728749e-12	8.62864525005e-12	3.92427263973e-12	6.52214112723e-12	1.58981439568e-12	3.43240928027e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	3.41880674114e-13	1.14618914803e-12	9.43772549499e-14	4.34399629083e-13	4.92321034021e-15	5.69162501011e-14	1.00452041435e-14	2.21881482683e-13	00453522+4136002	J004535.24+413600.1
J004554.48+413359.8	J004554.48+413359.8	M31	11.477	41.5666111111	17.57	17.75	17.16	16.76	16.38	15.791	15.439	15.41	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000170917553863	0.000328057560941	0.000517138268958	0.000581426771157	0.0007392317636	0.00076928686467	0.000683439312751	0.000457015000576	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	3.95642485793e-12	1.42431294885e-12	5.08353658483e-12	2.23675609733e-12	5.12864398966e-12	2.82075419432e-12	3.46018709278e-12	2.45673283587e-12	2.35699361335e-12	2.28628380495e-12	1.5131279608e-12	1.86871303159e-12	7.42265324227e-13	1.23364496886e-12	2.94134810094e-13	6.35037054992e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	00455448+4133595	
J004559.84+414038.2	J004559.84+414038.2	M31	11.4993333333	41.6772777778	17.99	17.93	17.71	17.53	17.38	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000116087823462	0.000277939359045	0.000311606621286	0.000286084958513	0.00029429346579	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.68721813568e-12	9.67398528846e-13	4.30691155546e-12	1.8950410844e-12	3.09031359953e-12	1.69967247974e-12	1.7025488505e-12	1.20880968386e-12	9.38336058423e-13	9.10185976671e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J004618.59+414410.9	J004618.59+414410.9	M31	11.5774583333	41.7363611111	15.9	15.87	15.22	14.79	99.99	13.821	13.484	13.341	99.99	99.99	99.99	99.99	13.324	13.335	12.959	9.352	0.000795768362174	0.00185331846042	0.00308749794611	0.00356857660922	99.99	0.00472159048607	0.00413713751422	0.0030727728375	99.99	99.99	99.99	99.99	0.0014491614689	0.000796141560007	0.000207540525661	0.00151901512004	1.84205639392e-11	6.63140301812e-12	2.87187777958e-11	1.26362622302e-11	3.06198143416e-11	1.68408978879e-11	2.12373136831e-11	1.5078492715e-11	99.99	99.99	9.28700451291e-12	1.14694505734e-11	4.49323540667e-12	7.46775724588e-12	1.97763630051e-12	4.26971677281e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	3.86789389249e-13	1.2967501064e-12	1.127372252e-13	5.18906900153e-13	4.65852457713e-15	5.38562709312e-14	9.34025573062e-15	2.06310370655e-13	00461858+4144106	J004618.60+414410.8
J004658.64+414948.4	J004658.64+414948.4	M31	11.7443333333	41.8301111111	18.82	18.78	18.3	17.99	17.66	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	5.4048876231e-05	0.000127042798449	0.000180970037907	0.000187281562699	0.000227394847337	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.25113139424e-12	4.50407301925e-13	1.96863840571e-12	8.66200898514e-13	1.79474417759e-12	9.87109297676e-13	1.11455006566e-12	7.91330546616e-13	7.25034054639e-13	7.03283033e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013220.36+302938.0	J013220.36+302938.0	M33	23.0848333333	30.4938888889	23.1	21.43	19.69	18.91	18.15	99.99	99.99	99.99	16.2	16.3	99.99	99.99	99.99	99.99	99.99	99.99	1.04902700577e-06	1.10649651815e-05	5.03044815438e-05	8.02592365924e-05	0.000144804020261	99.99	99.99	99.99	9.18888862114e-05	5.42081333812e-05	99.99	99.99	99.99	99.99	99.99	99.99	2.42830325409e-14	8.74189171471e-15	1.71461237317e-13	7.54429444193e-14	4.98887420269e-13	2.74388081148e-13	4.77638781546e-13	3.39123534897e-13	4.616984385e-13	4.47847485345e-13	99.99	99.99	99.99	99.99	99.99	99.99	2.18739661682e-14	7.7652579897e-14	8.25306788884e-15	3.66353683586e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013222.59+302741.8	J013222.59+302741.8	M33	23.094125	30.4616111111	23.19	21.48	19.59	18.76	17.92	16.669	15.746	15.77	15.93	15.98	99.99	99.99	15.891	15.833	12.775	9.256	9.65576458214e-07	1.05669597129e-05	5.5157767181e-05	9.21499331521e-05	0.000178970157195	0.000342679651896	0.000515109971031	0.000328042758439	0.000117831928995	7.2788782113e-05	99.99	99.99	0.000136243809458	7.97609458527e-05	0.000245868511721	0.00165944207268	2.23513069031e-14	8.04647048512e-15	1.63744210427e-13	7.20474525881e-14	5.47019178655e-13	3.0086054826e-13	5.48402696799e-13	3.89365914727e-13	5.70635000089e-13	5.53515950086e-13	6.74024459138e-13	8.32420207035e-13	5.59447287456e-13	9.29801391752e-13	2.11128287549e-13	4.55825972819e-13	2.80496557814e-14	9.9576278024e-14	1.1081930383e-14	4.91926889703e-14	99.99	99.99	99.99	99.99	3.63642430331e-14	1.21914761193e-13	1.12945086232e-14	5.19863642909e-14	5.51884746821e-15	6.38022918105e-14	1.0203725509e-14	2.25382950161e-13	01322252+3027415	J013222.51+302742.2
J013224.33+303155.5	J013224.33+303155.5	M33	23.101375	30.5320833333	20.92	21.36	19.55	18.71	17.85	16.742	16.114	15.572	15.65	15.88	99.99	99.99	15.681	15.936	12.39	9.478	7.81243952685e-06	1.18018489441e-05	5.72277508034e-05	9.64928257046e-05	0.00019088887548	0.00032039690859	0.000367028641837	0.000393668309369	0.000152497592495	7.98113125107e-05	99.99	99.99	0.000165316719341	7.25421286909e-05	0.000350512017337	0.00135257730717	1.80843507566e-13	6.51036627237e-14	1.82879890663e-13	8.04671518919e-14	5.67547941852e-13	3.12151368018e-13	5.74248119646e-13	4.07716164949e-13	6.08637077733e-13	5.90377965401e-13	6.30196020764e-13	7.78292085644e-13	3.98620080453e-13	6.62506573713e-13	2.5336488577e-13	5.47014788378e-13	3.63017478664e-14	1.28871204926e-13	1.21510950362e-14	5.39387108655e-14	99.99	99.99	99.99	99.99	4.41239670519e-14	1.47930011938e-13	1.02722916496e-14	4.72813040046e-14	7.86771085862e-15	9.09570316943e-14	8.31684805349e-15	1.8370503486e-13	01322431+3031552	J013224.29+303155.4
J013229.64+302802.7	J013229.64+302802.7	M33	23.1235	30.4674166667	99.99	21.69	19.81	18.94	18.09	16.766	16.166	15.926	15.86	16.06	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.70863425922e-06	4.50408603235e-05	7.80719495777e-05	0.000153031424017	0.00031339229664	0.000349864563521	0.000284138743176	0.000125679078423	6.76183319176e-05	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.34947844926e-13	5.93770517674e-14	4.46686218084e-13	2.45677419946e-13	4.64621798717e-13	3.29881477089e-13	4.87930993783e-13	4.7329306397e-13	6.16418489024e-13	7.61276833944e-13	3.79978629898e-13	6.31524482891e-13	1.8287166758e-13	3.94819930305e-13	2.99176540583e-14	1.06207671907e-13	1.02947408265e-14	4.56983545287e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01322963+3028025	
J013232.49+303521.8	J013232.49+303521.8	M33	23.135375	30.5893888889	21.89	21.02	18.96	17.91	16.81	15.672	14.663	14.459	14.1	14.2	99.99	99.99	13.93	13.754	9.631	7.012	3.19732415486e-06	1.61417289962e-05	9.85386657255e-05	0.0002016020874	0.000497485720487	0.000858397248864	0.00139668978433	0.00109731282504	0.000635715773643	0.000375028655488	99.99	99.99	0.000829309763264	0.00054124051107	0.00444941497748	0.0131087746233	7.40121332143e-14	2.66443679571e-14	2.50130098082e-13	1.10057243156e-13	9.77242965872e-13	5.3748363123e-13	1.19977437453e-12	8.51839805914e-13	1.5862016808e-12	1.53861563037e-12	1.68840121726e-12	2.08517550331e-12	1.51690775796e-12	2.52110069373e-12	7.06230427887e-13	1.52475149381e-12	1.5133087252e-13	5.37224597445e-13	5.7097279706e-14	2.53454824615e-13	99.99	99.99	99.99	99.99	2.21347464527e-13	7.42089509573e-13	7.66420903633e-14	3.52768213524e-13	9.98730679729e-14	1.15461256422e-12	8.06044032618e-14	1.78041424057e-12	01323243+3035216	J013232.42+303521.1
